areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumPeopleVaccinatedThirdInjectionByVaccinationDate,newPeopleVaccinatedThirdInjectionByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage,cumVaccinationThirdInjectionUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage
E92000001,England,nation,2021/3/20,25_29,4559729,62862,2650,668493,17822,62862,2650,63,1,14.7,1.4,0,1.4
E92000001,England,nation,2021/3/20,30_34,4854858,74104,3223,813054,21616,74104,3223,80,1,16.7,1.5,0,1.5
E92000001,England,nation,2021/3/20,35_39,4602178,75513,3355,909601,24573,75513,3355,69,2,19.8,1.6,0,1.6
E92000001,England,nation,2021/3/20,40_44,4219362,84326,3618,1036276,33321,84326,3618,107,5,24.6,2,0,2
E92000001,England,nation,2021/3/20,45_49,4000916,95730,4136,1245568,53176,95730,4136,104,3,31.1,2.4,0,2.4
E92000001,England,nation,2021/3/20,50_54,4250390,111075,5002,2364646,276205,111075,5002,127,8,55.6,2.6,0,2.6
E92000001,England,nation,2021/3/20,55_59,4121728,115862,5420,2851335,184021,115862,5420,108,2,69.2,2.8,0,2.8
E92000001,England,nation,2021/3/20,60_64,3506987,89319,4201,2875137,56824,89319,4201,94,1,82,2.5,0,2.5
E92000001,England,nation,2021/3/20,65_69,2915275,48287,3036,2594575,8350,48287,3036,75,4,89,1.7,0,1.7
E92000001,England,nation,2021/3/20,70_74,2850235,43054,4709,2648209,1494,43054,4709,62,1,92.9,1.5,0,1.5
E92000001,England,nation,2021/3/20,75_79,2139023,65676,8690,2019247,665,65676,8690,42,4,94.4,3.1,0,3.1
E92000001,England,nation,2021/3/20,80_84,1416124,334364,10109,1340252,356,334364,10109,129,3,94.6,23.6,0,23.6
E92000001,England,nation,2021/3/20,85_89,862110,237043,6878,816107,222,237043,6878,90,6,94.7,27.5,0,27.5
E92000001,England,nation,2021/3/20,90+,471630,117772,3512,438280,128,117772,3512,31,0,92.9,25,0,25
E92000001,England,nation,2021/3/19,12_15,2888279,1,0,351,2,1,0,0,0,0,0,0,0
E92000001,England,nation,2021/3/19,16_17,1376450,610,65,28954,891,610,65,0,0,2.1,0,0,0
E92000001,England,nation,2021/3/19,18_24,5416136,35669,3069,574332,13225,35669,3069,31,1,10.6,0.7,0,0.7
E92000001,England,nation,2021/3/19,25_29,4559729,60212,4350,650671,14288,60212,4350,62,8,14.3,1.3,0,1.3
E92000001,England,nation,2021/3/19,30_34,4854858,70881,4914,791438,17908,70881,4914,79,4,16.3,1.5,0,1.5
E92000001,England,nation,2021/3/19,35_39,4602178,72158,5192,885028,19748,72158,5192,67,6,19.2,1.6,0,1.6
E92000001,England,nation,2021/3/19,40_44,4219362,80708,5695,1002955,24877,80708,5695,102,7,23.8,1.9,0,1.9
E92000001,England,nation,2021/3/19,45_49,4000916,91594,6339,1192392,33663,91594,6339,101,7,29.8,2.3,0,2.3
E92000001,England,nation,2021/3/19,50_54,4250390,106073,7677,2088441,197053,106073,7677,119,10,49.1,2.5,0,2.5
E92000001,England,nation,2021/3/19,55_59,4121728,110442,7854,2667314,160361,110442,7854,106,8,64.7,2.7,0,2.7
E92000001,England,nation,2021/3/19,60_64,3506987,85118,6375,2818313,50667,85118,6375,93,3,80.4,2.4,0,2.4
E92000001,England,nation,2021/3/19,65_69,2915275,45251,4096,2586225,7140,45251,4096,71,2,88.7,1.6,0,1.6
E92000001,England,nation,2021/3/19,70_74,2850235,38345,4793,2646715,1402,38345,4793,61,1,92.9,1.3,0,1.3
E92000001,England,nation,2021/3/19,75_79,2139023,56986,8123,2018582,656,56986,8123,38,3,94.4,2.7,0,2.7
E92000001,England,nation,2021/3/19,80_84,1416124,324255,14508,1339896,403,324255,14508,126,3,94.6,22.9,0,22.9
E92000001,England,nation,2021/3/19,85_89,862110,230165,10791,815885,283,230165,10791,84,2,94.6,26.7,0,26.7
E92000001,England,nation,2021/3/19,90+,471630,114260,6248,438152,207,114260,6248,31,2,92.9,24.2,0,24.2
E92000001,England,nation,2021/3/18,12_15,2888279,1,0,349,6,1,0,0,0,0,0,0,0
E92000001,England,nation,2021/3/18,16_17,1376450,545,57,28063,798,545,57,0,0,2,0,0,0
E92000001,England,nation,2021/3/18,18_24,5416136,32600,3295,561107,12432,32600,3295,30,2,10.4,0.6,0,0.6
E92000001,England,nation,2021/3/18,25_29,4559729,55862,4879,636383,12715,55862,4879,54,7,14,1.2,0,1.2
E92000001,England,nation,2021/3/18,30_34,4854858,65967,5736,773530,15409,65967,5736,75,6,15.9,1.4,0,1.4
E92000001,England,nation,2021/3/18,35_39,4602178,66966,5803,865280,17185,66966,5803,61,3,18.8,1.5,0,1.5
E92000001,England,nation,2021/3/18,40_44,4219362,75013,6336,978078,22220,75013,6336,95,11,23.2,1.8,0,1.8
E92000001,England,nation,2021/3/18,45_49,4000916,85255,7267,1158729,27804,85255,7267,94,7,29,2.1,0,2.1
E92000001,England,nation,2021/3/18,50_54,4250390,98396,8523,1891388,158717,98396,8523,109,11,44.5,2.3,0,2.3
E92000001,England,nation,2021/3/18,55_59,4121728,102588,8847,2506953,137616,102588,8847,98,3,60.8,2.5,0,2.5
E92000001,England,nation,2021/3/18,60_64,3506987,78743,6671,2767646,44297,78743,6671,90,2,78.9,2.2,0,2.2
E92000001,England,nation,2021/3/18,65_69,2915275,41155,4043,2579085,6953,41155,4043,69,2,88.5,1.4,0,1.4
E92000001,England,nation,2021/3/18,70_74,2850235,33552,3638,2645313,1404,33552,3638,60,2,92.8,1.2,0,1.2
E92000001,England,nation,2021/3/18,75_79,2139023,48863,7679,2017926,667,48863,7679,35,5,94.3,2.3,0,2.3
E92000001,England,nation,2021/3/18,80_84,1416124,309747,15425,1339493,468,309747,15425,123,10,94.6,21.9,0,21.9
E92000001,England,nation,2021/3/18,85_89,862110,219374,11424,815602,303,219374,11424,82,6,94.6,25.4,0,25.4
E92000001,England,nation,2021/3/18,90+,471630,108012,7002,437945,220,108012,7002,29,0,92.9,22.9,0,22.9
E92000001,England,nation,2021/3/17,12_15,2888279,1,0,343,6,1,0,0,0,0,0,0,0
E92000001,England,nation,2021/3/17,16_17,1376450,488,45,27265,587,488,45,0,0,2,0,0,0
E92000001,England,nation,2021/3/17,18_24,5416136,29305,2891,548675,11074,29305,2891,28,1,10.1,0.5,0,0.5
E92000001,England,nation,2021/3/17,25_29,4559729,50983,4812,623668,11497,50983,4812,47,2,13.7,1.1,0,1.1
E92000001,England,nation,2021/3/17,30_34,4854858,60231,5171,758121,14354,60231,5171,69,1,15.6,1.2,0,1.2
E92000001,England,nation,2021/3/17,35_39,4602178,61163,5292,848095,15713,61163,5292,58,2,18.4,1.3,0,1.3
E92000001,England,nation,2021/3/17,40_44,4219362,68677,5718,955858,19029,68677,5718,84,2,22.7,1.6,0,1.6
E92000001,England,nation,2021/3/17,45_49,4000916,77988,6347,1130925,24594,77988,6347,87,3,28.3,1.9,0,1.9
E92000001,England,nation,2021/3/17,50_54,4250390,89873,7434,1732671,102519,89873,7434,98,7,40.8,2.1,0,2.1
E92000001,England,nation,2021/3/17,55_59,4121728,93741,7688,2369337,134609,93741,7688,95,3,57.5,2.3,0,2.3
E92000001,England,nation,2021/3/17,60_64,3506987,72072,5902,2723349,46834,72072,5902,88,5,77.7,2.1,0,2.1
E92000001,England,nation,2021/3/17,65_69,2915275,37112,3098,2572132,6878,37112,3098,67,7,88.2,1.3,0,1.3
E92000001,England,nation,2021/3/17,70_74,2850235,29914,2927,2643909,1256,29914,2927,58,1,92.8,1,0,1
E92000001,England,nation,2021/3/17,75_79,2139023,41184,6063,2017259,594,41184,6063,30,0,94.3,1.9,0,1.9
E92000001,England,nation,2021/3/17,80_84,1416124,294322,14073,1339025,375,294322,14073,113,8,94.6,20.8,0,20.8
E92000001,England,nation,2021/3/17,85_89,862110,207950,10170,815299,258,207950,10170,76,8,94.6,24.1,0,24.1
E92000001,England,nation,2021/3/17,90+,471630,101010,6139,437725,176,101010,6139,29,2,92.8,21.4,0,21.4
E92000001,England,nation,2021/3/16,12_15,2888279,1,0,337,1,1,0,0,0,0,0,0,0
E92000001,England,nation,2021/3/16,16_17,1376450,443,22,26678,274,443,22,0,0,1.9,0,0,0
E92000001,England,nation,2021/3/16,18_24,5416136,26414,2185,537601,10467,26414,2185,27,1,9.9,0.5,0,0.5
E92000001,England,nation,2021/3/16,25_29,4559729,46171,3811,612171,11201,46171,3811,45,3,13.4,1,0,1
E92000001,England,nation,2021/3/16,30_34,4854858,55060,4282,743767,13859,55060,4282,68,1,15.3,1.1,0,1.1
E92000001,England,nation,2021/3/16,35_39,4602178,55871,4160,832382,15686,55871,4160,56,1,18.1,1.2,0,1.2
E92000001,England,nation,2021/3/16,40_44,4219362,62959,4608,936829,18317,62959,4608,82,1,22.2,1.5,0,1.5
E92000001,England,nation,2021/3/16,45_49,4000916,71641,5126,1106331,22395,71641,5126,84,4,27.7,1.8,0,1.8
E92000001,England,nation,2021/3/16,50_54,4250390,82439,5837,1630152,77979,82439,5837,91,4,38.4,1.9,0,1.9
