areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2021-06-25,6_to_17,36.6,2992
E92000001,England,nation,2021-06-25,85+,5953.1,83725
E92000001,England,nation,2021-06-25,65_to_84,1821.2,164958
E92000001,England,nation,2021-06-24,18_to_64,426.0,144797
E92000001,England,nation,2021-06-24,0_to_5,77.3,3037
E92000001,England,nation,2021-06-24,6_to_17,36.5,2983
E92000001,England,nation,2021-06-24,85+,5952.2,83713
E92000001,England,nation,2021-06-24,65_to_84,1820.7,164913
E92000001,England,nation,2021-06-23,18_to_64,425.6,144671
E92000001,England,nation,2021-06-23,0_to_5,77.1,3028
E92000001,England,nation,2021-06-23,6_to_17,36.5,2977
E92000001,England,nation,2021-06-23,85+,5951.3,83700
E92000001,England,nation,2021-06-23,65_to_84,1820.3,164877
E92000001,England,nation,2021-06-22,18_to_64,425.2,144530
E92000001,England,nation,2021-06-22,0_to_5,76.9,3020
E92000001,England,nation,2021-06-22,6_to_17,36.4,2972
E92000001,England,nation,2021-06-22,85+,5950.5,83688
E92000001,England,nation,2021-06-22,65_to_84,1819.8,164831
E92000001,England,nation,2021-06-21,18_to_64,424.8,144405
E92000001,England,nation,2021-06-21,0_to_5,76.7,3012
E92000001,England,nation,2021-06-21,6_to_17,36.3,2966
E92000001,England,nation,2021-06-21,85+,5949.6,83676
E92000001,England,nation,2021-06-21,65_to_84,1819.5,164800
E92000001,England,nation,2021-06-20,18_to_64,424.5,144289
E92000001,England,nation,2021-06-20,0_to_5,76.5,3005
E92000001,England,nation,2021-06-20,6_to_17,36.3,2962
E92000001,England,nation,2021-06-20,85+,5948.9,83666
E92000001,England,nation,2021-06-20,65_to_84,1819.0,164758
E92000001,England,nation,2021-06-19,18_to_64,424.1,144177
E92000001,England,nation,2021-06-19,0_to_5,76.3,2997
E92000001,England,nation,2021-06-19,6_to_17,36.2,2955
E92000001,England,nation,2021-06-19,85+,5948.3,83658
E92000001,England,nation,2021-06-19,65_to_84,1818.6,164722
E92000001,England,nation,2021-06-18,18_to_64,423.8,144052
E92000001,England,nation,2021-06-18,0_to_5,76.1,2990
E92000001,England,nation,2021-06-18,6_to_17,36.1,2949
E92000001,England,nation,2021-06-18,85+,5947.5,83646
E92000001,England,nation,2021-06-18,65_to_84,1818.3,164694
E92000001,England,nation,2021-06-17,18_to_64,423.4,143928
E92000001,England,nation,2021-06-17,0_to_5,75.9,2983
E92000001,England,nation,2021-06-17,6_to_17,36.1,2944
E92000001,England,nation,2021-06-17,85+,5946.9,83638
E92000001,England,nation,2021-06-17,65_to_84,1817.8,164653
E92000001,England,nation,2021-06-16,18_to_64,423.0,143795
E92000001,England,nation,2021-06-16,0_to_5,75.8,2977
E92000001,England,nation,2021-06-16,6_to_17,36.0,2940
E92000001,England,nation,2021-06-16,85+,5945.5,83618
E92000001,England,nation,2021-06-16,65_to_84,1817.4,164614
E92000001,England,nation,2021-06-15,18_to_64,422.7,143684
E92000001,England,nation,2021-06-15,0_to_5,75.6,2971
E92000001,England,nation,2021-06-15,6_to_17,35.9,2934
E92000001,England,nation,2021-06-15,85+,5944.4,83602
E92000001,England,nation,2021-06-15,65_to_84,1817.0,164576
E92000001,England,nation,2021-06-14,18_to_64,422.3,143566
E92000001,England,nation,2021-06-14,0_to_5,75.3,2959
E92000001,England,nation,2021-06-14,6_to_17,35.8,2924
E92000001,England,nation,2021-06-14,85+,5943.6,83592
E92000001,England,nation,2021-06-14,65_to_84,1816.6,164538
E92000001,England,nation,2021-06-13,18_to_64,422.0,143457
E92000001,England,nation,2021-06-13,0_to_5,75.2,2955
E92000001,England,nation,2021-06-13,6_to_17,35.7,2918
E92000001,England,nation,2021-06-13,85+,5942.3,83573
E92000001,England,nation,2021-06-13,65_to_84,1816.1,164495
E92000001,England,nation,2021-06-12,18_to_64,421.6,143328
E92000001,England,nation,2021-06-12,0_to_5,75.2,2953
E92000001,England,nation,2021-06-12,6_to_17,35.7,2913
E92000001,England,nation,2021-06-12,85+,5941.1,83556
E92000001,England,nation,2021-06-12,65_to_84,1815.7,164461
E92000001,England,nation,2021-06-11,18_to_64,421.4,143241
E92000001,England,nation,2021-06-11,0_to_5,75.1,2950
E92000001,England,nation,2021-06-11,6_to_17,35.6,2908
E92000001,England,nation,2021-06-11,85+,5940.0,83541
E92000001,England,nation,2021-06-11,65_to_84,1815.4,164434
E92000001,England,nation,2021-06-10,18_to_64,421.1,143147
E92000001,England,nation,2021-06-10,0_to_5,75.0,2947
E92000001,England,nation,2021-06-10,6_to_17,35.6,2906
E92000001,England,nation,2021-06-10,85+,5939.0,83527
E92000001,England,nation,2021-06-10,65_to_84,1815.1,164403
E92000001,England,nation,2021-06-09,18_to_64,420.8,143025
E92000001,England,nation,2021-06-09,0_to_5,74.9,2944
E92000001,England,nation,2021-06-09,6_to_17,35.6,2904
E92000001,England,nation,2021-06-09,85+,5938.6,83521
E92000001,England,nation,2021-06-09,65_to_84,1814.8,164374
E92000001,England,nation,2021-06-08,18_to_64,420.5,142924
E92000001,England,nation,2021-06-08,0_to_5,74.8,2937
E92000001,England,nation,2021-06-08,6_to_17,35.5,2897
E92000001,England,nation,2021-06-08,85+,5937.2,83501
E92000001,England,nation,2021-06-08,65_to_84,1814.5,164351
E92000001,England,nation,2021-06-07,18_to_64,420.2,142839
E92000001,England,nation,2021-06-07,0_to_5,74.6,2929
E92000001,England,nation,2021-06-07,6_to_17,35.4,2889
E92000001,England,nation,2021-06-07,85+,5936.2,83488
E92000001,England,nation,2021-06-07,65_to_84,1814.1,164318
E92000001,England,nation,2021-06-06,18_to_64,419.9,142751
E92000001,England,nation,2021-06-06,0_to_5,74.4,2921
E92000001,England,nation,2021-06-06,6_to_17,35.3,2881
E92000001,England,nation,2021-06-06,85+,5935.6,83479
E92000001,England,nation,2021-06-06,65_to_84,1813.9,164300
E92000001,England,nation,2021-06-05,18_to_64,419.7,142666
E92000001,England,nation,2021-06-05,0_to_5,74.3,2918
E92000001,England,nation,2021-06-05,6_to_17,35.2,2876
E92000001,England,nation,2021-06-05,85+,5935.0,83471
E92000001,England,nation,2021-06-05,65_to_84,1813.7,164280
E92000001,England,nation,2021-06-04,18_to_64,419.5,142610
E92000001,England,nation,2021-06-04,0_to_5,74.2,2914
E92000001,England,nation,2021-06-04,6_to_17,35.2,2872
E92000001,England,nation,2021-06-04,85+,5934.5,83464
E92000001,England,nation,2021-06-04,65_to_84,1813.5,164259
E92000001,England,nation,2021-06-03,18_to_64,419.3,142542
E92000001,England,nation,2021-06-03,0_to_5,74.1,2910
E92000001,England,nation,2021-06-03,6_to_17,35.2,2871
E92000001,England,nation,2021-06-03,85+,5934.1,83458
E92000001,England,nation,2021-06-03,65_to_84,1813.3,164242
E92000001,England,nation,2021-06-02,18_to_64,419.1,142479
E92000001,England,nation,2021-06-02,0_to_5,73.9,2904
E92000001,England,nation,2021-06-02,6_to_17,35.2,2870
E92000001,England,nation,2021-06-02,85+,5933.7,83452
E92000001,England,nation,2021-06-02,65_to_84,1813.1,164225
E92000001,England,nation,2021-06-01,18_to_64,419.0,142413
E92000001,England,nation,2021-06-01,0_to_5,73.8,2901
E92000001,England,nation,2021-06-01,6_to_17,35.1,2866
E92000001,England,nation,2021-06-01,85+,5933.2,83445
E92000001,England,nation,2021-06-01,65_to_84,1812.9,164204
E92000001,England,nation,2021-05-31,18_to_64,418.7,142336
E92000001,England,nation,2021-05-31,0_to_5,73.8,2898
E92000001,England,nation,2021-05-31,6_to_17,35.0,2860
E92000001,England,nation,2021-05-31,85+,5932.6,83436
E92000001,England,nation,2021-05-31,65_to_84,1812.7,164184
E92000001,England,nation,2021-05-30,18_to_64,418.6,142284
E92000001,England,nation,2021-05-30,0_to_5,73.7,2894
E92000001,England,nation,2021-05-30,6_to_17,35.0,2859
E92000001,England,nation,2021-05-30,85+,5931.9,83427
E92000001,England,nation,2021-05-30,65_to_84,1812.3,164152
E92000001,England,nation,2021-05-29,18_to_64,418.4,142239
E92000001,England,nation,2021-05-29,0_to_5,73.5,2887
E92000001,England,nation,2021-05-29,6_to_17,35.0,2856
E92000001,England,nation,2021-05-29,85+,5931.6,83423
E92000001,England,nation,2021-05-29,65_to_84,1812.1,164131
E92000001,England,nation,2021-05-28,18_to_64,418.3,142197
E92000001,England,nation,2021-05-28,0_to_5,73.4,2884
E92000001,England,nation,2021-05-28,6_to_17,35.0,2854
E92000001,England,nation,2021-05-28,85+,5931.2,83417
E92000001,England,nation,2021-05-28,65_to_84,1811.9,164115
E92000001,England,nation,2021-05-27,18_to_64,418.1,142131
E92000001,England,nation,2021-05-27,0_to_5,73.3,2880
E92000001,England,nation,2021-05-27,6_to_17,34.9,2853
E92000001,England,nation,2021-05-27,85+,5930.8,83412
E92000001,England,nation,2021-05-27,65_to_84,1811.7,164099
E92000001,England,nation,2021-05-26,18_to_64,418.0,142075
E92000001,England,nation,2021-05-26,0_to_5,73.3,2879
E92000001,England,nation,2021-05-26,6_to_17,34.9,2852
E92000001,England,nation,2021-05-26,85+,5930.4,83406
E92000001,England,nation,2021-05-26,65_to_84,1811.5,164080
E92000001,England,nation,2021-05-25,18_to_64,417.8,142014
E92000001,England,nation,2021-05-25,0_to_5,73.2,2877
E92000001,England,nation,2021-05-25,6_to_17,34.9,2846
E92000001,England,nation,2021-05-25,85+,5929.9,83399
E92000001,England,nation,2021-05-25,65_to_84,1811.3,164061
E92000001,England,nation,2021-05-24,18_to_64,417.6,141955
E92000001,England,nation,2021-05-24,0_to_5,73.2,2875
E92000001,England,nation,2021-05-24,6_to_17,34.8,2845
E92000001,England,nation,2021-05-24,85+,5929.3,83390
E92000001,England,nation,2021-05-24,65_to_84,1811.1,164044
E92000001,England,nation,2021-05-23,18_to_64,417.4,141891
E92000001,England,nation,2021-05-23,0_to_5,73.1,2873
E92000001,England,nation,2021-05-23,6_to_17,34.8,2845
E92000001,England,nation,2021-05-23,85+,5928.6,83381
E92000001,England,nation,2021-05-23,65_to_84,1810.9,164021
E92000001,England,nation,2021-05-22,18_to_64,417.3,141849
E92000001,England,nation,2021-05-22,0_to_5,73.1,2871
E92000001,England,nation,2021-05-22,6_to_17,34.8,2839
E92000001,England,nation,2021-05-22,85+,5928.1,83374
E92000001,England,nation,2021-05-22,65_to_84,1810.6,164001
E92000001,England,nation,2021-05-21,18_to_64,417.2,141803
E92000001,England,nation,2021-05-21,0_to_5,73.0,2869
E92000001,England,nation,2021-05-21,6_to_17,34.7,2833
E92000001,England,nation,2021-05-21,85+,5927.6,83366
E92000001,England,nation,2021-05-21,65_to_84,1810.5,163988
E92000001,England,nation,2021-05-20,18_to_64,417.0,141753
E92000001,England,nation,2021-05-20,0_to_5,72.9,2865
E92000001,England,nation,2021-05-20,6_to_17,34.6,2829
E92000001,England,nation,2021-05-20,85+,5926.9,83357
E92000001,England,nation,2021-05-20,65_to_84,1810.3,163970
E92000001,England,nation,2021-05-19,18_to_64,416.8,141689
E92000001,England,nation,2021-05-19,0_to_5,72.8,2862
E92000001,England,nation,2021-05-19,6_to_17,34.6,2827
E92000001,England,nation,2021-05-19,85+,5926.1,83345
E92000001,England,nation,2021-05-19,65_to_84,1810.1,163953
E92000001,England,nation,2021-05-18,18_to_64,416.7,141633
E92000001,England,nation,2021-05-18,0_to_5,72.8,2859
E92000001,England,nation,2021-05-18,6_to_17,34.6,2824
E92000001,England,nation,2021-05-18,85+,5925.5,83337
E92000001,England,nation,2021-05-18,65_to_84,1809.9,163930
E92000001,England,nation,2021-05-17,18_to_64,416.5,141571
E92000001,England,nation,2021-05-17,0_to_5,72.8,2859
E92000001,England,nation,2021-05-17,6_to_17,34.6,2822
E92000001,England,nation,2021-05-17,85+,5924.9,83328
E92000001,England,nation,2021-05-17,65_to_84,1809.7,163913
E92000001,England,nation,2021-05-16,18_to_64,416.3,141525
E92000001,England,nation,2021-05-16,0_to_5,72.7,2855
E92000001,England,nation,2021-05-16,6_to_17,34.5,2820
E92000001,England,nation,2021-05-16,85+,5924.1,83317
E92000001,England,nation,2021-05-16,65_to_84,1809.6,163902
E92000001,England,nation,2021-05-15,18_to_64,416.2,141490
E92000001,England,nation,2021-05-15,0_to_5,72.7,2855
E92000001,England,nation,2021-05-15,6_to_17,34.5,2817
E92000001,England,nation,2021-05-15,85+,5923.6,83310
E92000001,England,nation,2021-05-15,65_to_84,1809.4,163888
E92000001,England,nation,2021-05-14,18_to_64,416.1,141447
E92000001,England,nation,2021-05-14,0_to_5,72.6,2854
E92000001,England,nation,2021-05-14,6_to_17,34.5,2816
E92000001,England,nation,2021-05-14,85+,5923.3,83306
E92000001,England,nation,2021-05-14,65_to_84,1809.2,163867
E92000001,England,nation,2021-05-13,18_to_64,416.0,141408
E92000001,England,nation,2021-05-13,0_to_5,72.6,2853
E92000001,England,nation,2021-05-13,6_to_17,34.5,2813
E92000001,England,nation,2021-05-13,85+,5922.7,83298
E92000001,England,nation,2021-05-13,65_to_84,1808.9,163846
E92000001,England,nation,2021-05-12,18_to_64,415.9,141360
E92000001,England,nation,2021-05-12,0_to_5,72.6,2853
E92000001,England,nation,2021-05-12,6_to_17,34.4,2811
E92000001,England,nation,2021-05-12,85+,5921.9,83286
E92000001,England,nation,2021-05-12,65_to_84,1808.8,163834
E92000001,England,nation,2021-05-11,18_to_64,415.7,141312
E92000001,England,nation,2021-05-11,0_to_5,72.6,2851
E92000001,England,nation,2021-05-11,6_to_17,34.4,2809
E92000001,England,nation,2021-05-11,85+,5920.8,83271
E92000001,England,nation,2021-05-11,65_to_84,1808.5,163808
E92000001,England,nation,2021-05-10,18_to_64,415.6,141270
E92000001,England,nation,2021-05-10,0_to_5,72.4,2845
E92000001,England,nation,2021-05-10,6_to_17,34.4,2806
E92000001,England,nation,2021-05-10,85+,5920.1,83261
E92000001,England,nation,2021-05-10,65_to_84,1808.3,163790
E92000001,England,nation,2021-05-09,18_to_64,415.5,141231
E92000001,England,nation,2021-05-09,0_to_5,72.3,2839
E92000001,England,nation,2021-05-09,6_to_17,34.3,2803
E92000001,England,nation,2021-05-09,85+,5919.7,83255
E92000001,England,nation,2021-05-09,65_to_84,1808.1,163768
E92000001,England,nation,2021-05-08,18_to_64,415.4,141192
E92000001,England,nation,2021-05-08,0_to_5,72.2,2838
E92000001,England,nation,2021-05-08,6_to_17,34.3,2803
E92000001,England,nation,2021-05-08,85+,5918.9,83244
E92000001,England,nation,2021-05-08,65_to_84,1807.8,163743
E92000001,England,nation,2021-05-07,18_to_64,415.2,141152
E92000001,England,nation,2021-05-07,0_to_5,72.2,2838
E92000001,England,nation,2021-05-07,6_to_17,34.3,2800
E92000001,England,nation,2021-05-07,85+,5917.9,83230
E92000001,England,nation,2021-05-07,65_to_84,1807.5,163720
E92000001,England,nation,2021-05-06,18_to_64,415.1,141114
E92000001,England,nation,2021-05-06,0_to_5,72.2,2837
E92000001,England,nation,2021-05-06,6_to_17,34.3,2799
E92000001,England,nation,2021-05-06,85+,5917.0,83217
E92000001,England,nation,2021-05-06,65_to_84,1807.3,163696
E92000001,England,nation,2021-05-05,18_to_64,415.0,141059
E92000001,England,nation,2021-05-05,0_to_5,72.2,2835
E92000001,England,nation,2021-05-05,6_to_17,34.3,2797
E92000001,England,nation,2021-05-05,85+,5916.3,83208
E92000001,England,nation,2021-05-05,65_to_84,1807.1,163676
E92000001,England,nation,2021-05-04,18_to_64,414.8,141003
E92000001,England,nation,2021-05-04,0_to_5,72.1,2832
E92000001,England,nation,2021-05-04,6_to_17,34.2,2794
E92000001,England,nation,2021-05-04,85+,5915.3,83194
E92000001,England,nation,2021-05-04,65_to_84,1806.8,163657
E92000001,England,nation,2021-05-03,18_to_64,414.7,140964
E92000001,England,nation,2021-05-03,0_to_5,72.0,2828
E92000001,England,nation,2021-05-03,6_to_17,34.2,2790
E92000001,England,nation,2021-05-03,85+,5914.7,83185
E92000001,England,nation,2021-05-03,65_to_84,1806.6,163638
E92000001,England,nation,2021-05-02,18_to_64,414.5,140913
E92000001,England,nation,2021-05-02,0_to_5,71.9,2823
E92000001,England,nation,2021-05-02,6_to_17,34.1,2787
E92000001,England,nation,2021-05-02,85+,5914.1,83177
E92000001,England,nation,2021-05-02,65_to_84,1806.3,163608
E92000001,England,nation,2021-05-01,18_to_64,414.4,140865
E92000001,England,nation,2021-05-01,0_to_5,71.8,2821
E92000001,England,nation,2021-05-01,6_to_17,34.1,2784
E92000001,England,nation,2021-05-01,85+,5913.0,83161
E92000001,England,nation,2021-05-01,65_to_84,1806.1,163585
E92000001,England,nation,2021-04-30,18_to_64,414.3,140828
E92000001,England,nation,2021-04-30,0_to_5,71.8,2820
E92000001,England,nation,2021-04-30,6_to_17,34.1,2782
E92000001,England,nation,2021-04-30,85+,5912.3,83151
E92000001,England,nation,2021-04-30,65_to_84,1805.9,163567
E92000001,England,nation,2021-04-29,18_to_64,414.2,140789
E92000001,England,nation,2021-04-29,0_to_5,71.7,2816
E92000001,England,nation,2021-04-29,6_to_17,34.0,2780
E92000001,England,nation,2021-04-29,85+,5911.4,83138
E92000001,England,nation,2021-04-29,65_to_84,1805.6,163543
E92000001,England,nation,2021-04-28,18_to_64,414.0,140741
E92000001,England,nation,2021-04-28,0_to_5,71.6,2814
E92000001,England,nation,2021-04-28,6_to_17,34.0,2779
E92000001,England,nation,2021-04-28,85+,5910.7,83129
E92000001,England,nation,2021-04-28,65_to_84,1805.4,163523
E92000001,England,nation,2021-04-27,18_to_64,413.9,140696
E92000001,England,nation,2021-04-27,0_to_5,71.6,2812
E92000001,England,nation,2021-04-27,6_to_17,34.0,2777
E92000001,England,nation,2021-04-27,85+,5910.0,83119
E92000001,England,nation,2021-04-27,65_to_84,1805.0,163493
E92000001,England,nation,2021-04-26,18_to_64,413.7,140638
E92000001,England,nation,2021-04-26,0_to_5,71.5,2810
E92000001,England,nation,2021-04-26,6_to_17,33.9,2769
E92000001,England,nation,2021-04-26,85+,5908.6,83099
E92000001,England,nation,2021-04-26,65_to_84,1804.6,163453
E92000001,England,nation,2021-04-25,18_to_64,413.6,140592
E92000001,England,nation,2021-04-25,0_to_5,71.5,2809
E92000001,England,nation,2021-04-25,6_to_17,33.9,2766
E92000001,England,nation,2021-04-25,85+,5907.6,83085
E92000001,England,nation,2021-04-25,65_to_84,1804.1,163409
E92000001,England,nation,2021-04-24,18_to_64,413.5,140545
E92000001,England,nation,2021-04-24,0_to_5,71.4,2807
E92000001,England,nation,2021-04-24,6_to_17,33.9,2765
E92000001,England,nation,2021-04-24,85+,5906.0,83063
E92000001,England,nation,2021-04-24,65_to_84,1803.7,163374
E92000001,England,nation,2021-04-23,18_to_64,413.3,140500
E92000001,England,nation,2021-04-23,0_to_5,71.4,2805
E92000001,England,nation,2021-04-23,6_to_17,33.8,2762
E92000001,England,nation,2021-04-23,85+,5904.9,83047
E92000001,England,nation,2021-04-23,65_to_84,1803.4,163341
E92000001,England,nation,2021-04-22,18_to_64,413.1,140441
E92000001,England,nation,2021-04-22,0_to_5,71.3,2802
E92000001,England,nation,2021-04-22,6_to_17,33.8,2759
E92000001,England,nation,2021-04-22,85+,5903.8,83032
E92000001,England,nation,2021-04-22,65_to_84,1802.9,163297
E92000001,England,nation,2021-04-21,18_to_64,413.0,140400
E92000001,England,nation,2021-04-21,0_to_5,71.3,2801
E92000001,England,nation,2021-04-21,6_to_17,33.8,2756
E92000001,England,nation,2021-04-21,85+,5902.7,83016
E92000001,England,nation,2021-04-21,65_to_84,1802.5,163266
E92000001,England,nation,2021-04-20,18_to_64,412.9,140341
